Status,Class,Type,Original Price,Price,Address,Address Lot/Unit,District,List Date,Price Date,Days On Market,City,State,Zip,Picture Count,MLS Number,Contract Date,Closing Date,Hotsheet Date
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1950000,1640000,951 Kokomo Rd,,Haiku,9/9/2023,5/31/2024,265,Haiku,HI,96708,50,399737,5/4/2024,5/31/2024,5/31/2024
SOLD,Vacant Land,Vacant Land,665000,575000,117 Kiha Pl,Lot 43,Wailuku,9/29/2023,5/31/2024,245,Wailuku,HI,96793,18,399902,4/16/2024,5/31/2024,5/31/2024
SOLD,Vacant Land,Vacant Land,665000,575000,117 Kiha Pl,Lot 43,Wailuku,9/29/2023,5/31/2024,245,Wailuku,HI,96793,18,399902,4/16/2024,5/31/2024,5/31/2024
SOLD,Vacant Land,Vacant Land,665000,575000,117 Kiha Pl,Lot 43,Wailuku,9/29/2023,5/31/2024,245,Wailuku,HI,96793,18,399902,4/16/2024,5/31/2024,5/31/2024
SOLD,Vacant Land,Vacant Land,665000,575000,117 Kiha Pl,Lot 43,Wailuku,9/29/2023,5/31/2024,245,Wailuku,HI,96793,18,399902,4/16/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,920000,920000,24 Olali St,,Napili/Kahana/Honokowai,2/21/2024,2/21/2024,100,Lahaina,HI,96761,1,401256,2/21/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,920000,920000,24 Olali St,,Napili/Kahana/Honokowai,2/21/2024,2/21/2024,100,Lahaina,HI,96761,1,401256,2/21/2024,5/31/2024,5/31/2024
SOLD,Condominium,Condo,620000,600000,71 Kopi Ln,2-203,Wailuku,3/1/2024,5/31/2024,91,Wailuku,HI,96793,8,401365,3/10/2024,5/31/2024,5/31/2024
SOLD,Condominium,Condo,620000,600000,71 Kopi Ln,2-203,Wailuku,3/1/2024,5/31/2024,91,Wailuku,HI,96793,8,401365,3/10/2024,5/31/2024,5/31/2024
SOLD,Condominium,Condo,620000,600000,71 Kopi Ln,2-203,Wailuku,3/1/2024,5/31/2024,91,Wailuku,HI,96793,8,401365,3/10/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,1299000,1225000,287 Palanehe St,,Kihei,3/21/2024,5/31/2024,71,Kihei,HI,96753,36,401598,4/11/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,1299000,1225000,287 Palanehe St,,Kihei,3/21/2024,5/31/2024,71,Kihei,HI,96753,36,401598,4/11/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,1299000,1225000,287 Palanehe St,,Kihei,3/21/2024,5/31/2024,71,Kihei,HI,96753,36,401598,4/11/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,1299000,1225000,287 Palanehe St,,Kihei,3/21/2024,5/31/2024,71,Kihei,HI,96753,36,401598,4/11/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,3977785,3867775,31 Welina Pl,,Pukalani,3/29/2024,5/31/2024,63,Makawao,HI,96768-8247,46,401671,4/25/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,3977785,3867775,31 Welina Pl,,Pukalani,3/29/2024,5/31/2024,63,Makawao,HI,96768-8247,46,401671,4/25/2024,5/31/2024,5/31/2024
SOLD,Residential,SF w/Det Ohana or Cottage,3977785,3867775,31 Welina Pl,,Pukalani,3/29/2024,5/31/2024,63,Makawao,HI,96768-8247,46,401671,4/25/2024,5/31/2024,5/31/2024
SOLD,Condominium,Condo,1195000,1195000,110 Kaanapali Shores Pl,405,Napili/Kahana/Honokowai,4/10/2024,4/11/2024,51,Lahaina,HI,96761-9419,37,401798,4/14/2024,5/31/2024,5/31/2024
SOLD,Condominium,Condo,1195000,1195000,110 Kaanapali Shores Pl,405,Napili/Kahana/Honokowai,4/10/2024,4/11/2024,51,Lahaina,HI,96761-9419,37,401798,4/14/2024,5/31/2024,5/31/2024
SOLD,Condominium,Condo,1195000,1195000,110 Kaanapali Shores Pl,405,Napili/Kahana/Honokowai,4/10/2024,4/11/2024,51,Lahaina,HI,96761-9419,37,401798,4/14/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,1200000,1200000,602 KAIOLA St,,Kihei,4/24/2024,4/24/2024,37,Kihei,HI,96753,48,401933,5/6/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,1200000,1200000,602 KAIOLA St,,Kihei,4/24/2024,4/24/2024,37,Kihei,HI,96753,48,401933,5/6/2024,5/31/2024,5/31/2024
SOLD,Residential,Single Family,1200000,1200000,602 KAIOLA St,,Kihei,4/24/2024,4/24/2024,37,Kihei,HI,96753,48,401933,5/6/2024,5/31/2024,5/31/2024
SOLD,Condominium,Condo,400000,400000,1063 Lower Main St,308,Wailuku,4/28/2024,5/31/2024,32,Wailuku,HI,96793,1,402403,4/28/2024,5/30/2024,5/31/2024
SOLD,Residential,Single Family,2995000,2995000,711 Kumulani Dr,,Maui Meadows,5/31/2024,5/31/2024,0,Kihei,HI,96753-9228,30,402404,5/31/2024,5/31/2024,5/31/2024
ACTIVE,Condominium,Condo,1400000,1249000,3543 Lower Honoapiilani Rd,L-101,Napili/Kahana/Honokowai,11/3/2023,3/30/2024,219,Lahaina,HI,96761,34,400163,,,6/1/2024
ACTIVE,Condominium,Condo,1400000,1249000,3543 Lower Honoapiilani Rd,L-101,Napili/Kahana/Honokowai,11/3/2023,3/30/2024,219,Lahaina,HI,96761,34,400163,,,6/1/2024
ACTIVE,Condominium,Condo,1400000,1249000,3543 Lower Honoapiilani Rd,L-101,Napili/Kahana/Honokowai,11/3/2023,3/30/2024,219,Lahaina,HI,96761,34,400163,,,6/1/2024
ACTIVE,Condominium,Condo,1400000,1249000,3543 Lower Honoapiilani Rd,L-101,Napili/Kahana/Honokowai,11/3/2023,3/30/2024,219,Lahaina,HI,96761,34,400163,,,6/1/2024
ACTIVE,Residential,Single Family,3000000,3000000,80 S Piki Pl,,Kaanapali,2/19/2024,2/20/2024,113,Lahaina,HI,96761,50,401242,,,6/1/2024
ACTIVE,Residential,Single Family,3000000,3000000,80 S Piki Pl,,Kaanapali,2/19/2024,2/20/2024,113,Lahaina,HI,96761,50,401242,,,6/1/2024
ACTIVE,Residential,Single Family,3000000,3000000,80 S Piki Pl,,Kaanapali,2/19/2024,2/20/2024,113,Lahaina,HI,96761,50,401242,,,6/1/2024
ACTIVE,Residential,Single Family,3000000,3000000,80 S Piki Pl,,Kaanapali,2/19/2024,2/20/2024,113,Lahaina,HI,96761,50,401242,,,6/1/2024
ACTIVE,Residential,Single Family,2250000,2195000,71 Lahaole Pl,Unit #1,Wailuku,3/12/2024,6/1/2024,91,Wailuku,HI,96793,40,401481,,,6/1/2024
ACTIVE,Residential,Single Family,2250000,2195000,71 Lahaole Pl,Unit #1,Wailuku,3/12/2024,6/1/2024,91,Wailuku,HI,96793,40,401481,,,6/1/2024
ACTIVE,Condominium,Condo,721000,659000,250 Hauoli St,407,Maalaea,3/20/2024,6/1/2024,83,Wailuku,HI,96793,39,401584,,,6/1/2024
ACTIVE,Condominium,Condo,721000,659000,250 Hauoli St,407,Maalaea,3/20/2024,6/1/2024,83,Wailuku,HI,96793,39,401584,,,6/1/2024
ACTIVE,Condominium,Condo,721000,659000,250 Hauoli St,407,Maalaea,3/20/2024,6/1/2024,83,Wailuku,HI,96793,39,401584,,,6/1/2024
ACTIVE,Condominium,Condo,499000,459000,50 Hauoli St,409,Maalaea,4/16/2024,6/1/2024,56,Wailuku,HI,96793,35,401863,,,6/1/2024
ACTIVE,Condominium,Condo,499000,459000,50 Hauoli St,409,Maalaea,4/16/2024,6/1/2024,56,Wailuku,HI,96793,35,401863,,,6/1/2024
ACTIVE,Residential,Single Family,998700,998700,75 Ainakula Rd,Unit A,Kula/Ulupalakua/Kanaio,5/30/2024,6/1/2024,12,Kula,HI,96790,45,402420,,,6/1/2024
ACTIVE,Residential,Single Family,998700,998700,75 Ainakula Rd,Unit A,Kula/Ulupalakua/Kanaio,5/30/2024,6/1/2024,12,Kula,HI,96790,45,402420,,,6/1/2024
EXPIRED,Condominium,Condo,1395000,1365000,500 KAPALUA Dr,19T4-5,Kapalua,1/25/2023,4/17/2024,493,Lahaina,HI,96761,40,397970,,,6/1/2024
EXPIRED,Residential,SF w/Det Ohana or Cottage,5995000,5495000,1600 Lower Nahiku Rd,,Hana,6/19/2023,12/27/2023,348,Hana,HI,96713,48,399159,,,6/1/2024
EXPIRED,Residential,SF w/Det Ohana or Cottage,5995000,5495000,1600 Lower Nahiku Rd,,Hana,6/19/2023,12/27/2023,348,Hana,HI,96713,48,399159,,,6/1/2024
EXPIRED,Residential,SF w/Det Ohana or Cottage,5995000,5495000,1600 Lower Nahiku Rd,,Hana,6/19/2023,12/27/2023,348,Hana,HI,96713,48,399159,,,6/1/2024
EXPIRED,Residential,SF w/Det Ohana or Cottage,5995000,5495000,1600 Lower Nahiku Rd,,Hana,6/19/2023,12/27/2023,348,Hana,HI,96713,48,399159,,,6/1/2024
EXPIRED,Residential,SF w/Det Ohana or Cottage,5995000,5495000,1600 Lower Nahiku Rd,,Hana,6/19/2023,12/27/2023,348,Hana,HI,96713,48,399159,,,6/1/2024
ACTIVE,Condominium,Condo,589000,565000,715 S Kihei Rd,A208,Kihei,2/6/2024,6/2/2024,126,Kihei,HI,96753,14,401130,,,6/2/2024
ACTIVE,Condominium,Condo,589000,565000,715 S Kihei Rd,A208,Kihei,2/6/2024,6/2/2024,126,Kihei,HI,96753,14,401130,,,6/2/2024
ACTIVE,Condominium,Condo,550000,489000,715 S KIHEI Rd,A107,Kihei,5/3/2024,6/2/2024,39,Kihei,HI,96753,29,402049,,,6/2/2024
ACTIVE,Condominium,Condo,550000,489000,715 S KIHEI Rd,A107,Kihei,5/3/2024,6/2/2024,39,Kihei,HI,96753,29,402049,,,6/2/2024
ACTIVE,Condominium,Condo,550000,489000,715 S KIHEI Rd,A107,Kihei,5/3/2024,6/2/2024,39,Kihei,HI,96753,29,402049,,,6/2/2024
ACTIVE,Condominium,Condo,1750000,1750000,36 S Kihei Rd,602,Kihei,5/31/2024,6/2/2024,11,Kihei,HI,96753,33,402428,,,6/2/2024
ACTIVE,Commercial,Commercial-Lease Unit,30400,30400,208 Kupuohi St,,Lahaina,6/1/2024,6/2/2024,10,Lahaina,HI,96761,8,402429,,,6/2/2024
ACTIVE,Residential,Single Family,1299000,1299000,1378 Owaka St,,Wailuku,6/1/2024,6/2/2024,10,Wailuku,HI,96793,42,402425,,,6/2/2024
ACTIVE,Condominium,Condo,1090000,1090000,3543 Lower Honoapiilani Rd,K-401,Napili/Kahana/Honokowai,6/2/2024,6/2/2024,9,Lahaina,HI,96761,22,402427,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,3850000,2900000,69 Hana Hwy,,Spreckelsville/Paia/Kuau,6/13/2023,12/31/2023,355,Paia,HI,96779,21,399107,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,3850000,2900000,69 Hana Hwy,,Spreckelsville/Paia/Kuau,6/13/2023,12/31/2023,355,Paia,HI,96779,21,399107,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,3850000,2900000,69 Hana Hwy,,Spreckelsville/Paia/Kuau,6/13/2023,12/31/2023,355,Paia,HI,96779,21,399107,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,3850000,2900000,69 Hana Hwy,,Spreckelsville/Paia/Kuau,6/13/2023,12/31/2023,355,Paia,HI,96779,21,399107,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,3850000,2900000,69 Hana Hwy,,Spreckelsville/Paia/Kuau,6/13/2023,12/31/2023,355,Paia,HI,96779,21,399107,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,3850000,2900000,69 Hana Hwy,,Spreckelsville/Paia/Kuau,6/13/2023,12/31/2023,355,Paia,HI,96779,21,399107,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,9000000,10000000,65 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,21,399677,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,10000000,11000000,49 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,23,399678,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,10000000,11000000,49 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,23,399678,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,10000000,11000000,49 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,23,399678,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,10000000,11000000,49 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,23,399678,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,9000000,10000000,65 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,21,399677,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,9000000,10000000,65 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,21,399677,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,9000000,10000000,65 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,21,399677,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,9000000,10000000,65 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,21,399677,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,10000000,11000000,49 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,23,399678,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,10000000,11000000,49 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,23,399678,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,9000000,10000000,65 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,21,399677,,,6/2/2024
EXPIRED,Commercial,Commercial-For Sale,10000000,11000000,49 Hana Hwy,,Spreckelsville/Paia/Kuau,9/1/2023,2/27/2024,275,Paia,HI,96779,23,399678,,,6/2/2024
EXPIRED,Residential,Single Family,2200000,2200000,98 Lahaole Pl,Unit 2,Wailuku,2/1/2024,2/1/2024,122,Wailuku,HI,96793,47,401041,,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,2600000,2450000,44 Kai Malu Pl,7-A,Wailea/Makena,2/2/2024,3/21/2024,130,Kihei,HI,96753,28,401067,5/31/2024,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,2600000,2450000,44 Kai Malu Pl,7-A,Wailea/Makena,2/2/2024,3/21/2024,130,Kihei,HI,96753,28,401067,5/31/2024,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,2600000,2450000,44 Kai Malu Pl,7-A,Wailea/Makena,2/2/2024,3/21/2024,130,Kihei,HI,96753,28,401067,5/31/2024,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,2600000,2450000,44 Kai Malu Pl,7-A,Wailea/Makena,2/2/2024,3/21/2024,130,Kihei,HI,96753,28,401067,5/31/2024,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,2600000,2450000,44 Kai Malu Pl,7-A,Wailea/Makena,2/2/2024,3/21/2024,130,Kihei,HI,96753,28,401067,5/31/2024,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,799000,749000,2531 S Kihei Rd,D-G10,Kihei,2/21/2024,4/2/2024,111,Kihei,HI,96753,31,401255,5/30/2024,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,799000,749000,2531 S Kihei Rd,D-G10,Kihei,2/21/2024,4/2/2024,111,Kihei,HI,96753,31,401255,5/30/2024,,6/2/2024
PENDING - CONT. TO SHOW,Condominium,Condo,799000,749000,2531 S Kihei Rd,D-G10,Kihei,2/21/2024,4/2/2024,111,Kihei,HI,96753,31,401255,5/30/2024,,6/2/2024
PENDING - CONT. TO SHOW,Residential,Single Family,898000,898000,3571 Pahala St,,Makawao/Olinda/Haliimaile,5/27/2024,5/27/2024,15,Makawao,HI,96768,26,402341,6/2/2024,,6/2/2024
PENDING - CONT. TO SHOW,Residential,Single Family,898000,898000,3571 Pahala St,,Makawao/Olinda/Haliimaile,5/27/2024,5/27/2024,15,Makawao,HI,96768,26,402341,6/2/2024,,6/2/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1000000,875000,93A Maluhia Dr,,Wailuku,10/16/2023,6/3/2024,239,Wailuku,HI,96793,17,400732,,,6/3/2024
ACTIVE,Residential,Single Family,1999000,1799000,555 Kaukini Loop,,Wailuku,10/18/2023,6/3/2024,237,Wailuku,HI,96793,49,400039,,,6/3/2024
ACTIVE,Residential,Single Family,1999000,1799000,555 Kaukini Loop,,Wailuku,10/18/2023,6/3/2024,237,Wailuku,HI,96793,49,400039,,,6/3/2024
ACTIVE,Residential,Single Family,1999000,1799000,555 Kaukini Loop,,Wailuku,10/18/2023,6/3/2024,237,Wailuku,HI,96793,49,400039,,,6/3/2024
ACTIVE,Residential,Single Family,1999000,1799000,555 Kaukini Loop,,Wailuku,10/18/2023,6/3/2024,237,Wailuku,HI,96793,49,400039,,,6/3/2024
ACTIVE,Residential,Single Family,1999000,1799000,555 Kaukini Loop,,Wailuku,10/18/2023,6/3/2024,237,Wailuku,HI,96793,49,400039,,,6/3/2024
ACTIVE,Residential,Single Family,2495000,2000000,1590 Kauhikoa Rd,,Haiku,11/8/2023,2/12/2024,206,Haiku,HI,96708,38,400191,,,6/3/2024
ACTIVE,Residential,Single Family,2495000,2000000,1590 Kauhikoa Rd,,Haiku,11/8/2023,2/12/2024,206,Haiku,HI,96708,38,400191,,,6/3/2024
ACTIVE,Residential,Single Family,2495000,2000000,1590 Kauhikoa Rd,,Haiku,11/8/2023,2/12/2024,206,Haiku,HI,96708,38,400191,,,6/3/2024
ACTIVE,Residential,Single Family,2495000,2000000,1590 Kauhikoa Rd,,Haiku,11/8/2023,2/12/2024,206,Haiku,HI,96708,38,400191,,,6/3/2024
ACTIVE,Residential,Single Family,2495000,2000000,1590 Kauhikoa Rd,,Haiku,11/8/2023,2/12/2024,206,Haiku,HI,96708,38,400191,,,6/3/2024
ACTIVE,Residential,Single Family,2495000,2000000,1590 Kauhikoa Rd,,Haiku,11/8/2023,2/12/2024,206,Haiku,HI,96708,38,400191,,,6/3/2024
ACTIVE,Condominium,Condo,849000,750000,2135 S Kihei Rd,204,Kihei,12/2/2023,6/3/2024,192,Kihei,HI,96753,21,400430,,,6/3/2024
ACTIVE,Condominium,Condo,849000,750000,2135 S Kihei Rd,204,Kihei,12/2/2023,6/3/2024,192,Kihei,HI,96753,21,400430,,,6/3/2024
ACTIVE,Condominium,Condo,849000,750000,2135 S Kihei Rd,204,Kihei,12/2/2023,6/3/2024,192,Kihei,HI,96753,21,400430,,,6/3/2024
ACTIVE,Residential,Single Family,2400000,2195000,63 Laukahi St,,Kihei,3/14/2024,6/3/2024,89,Kihei,HI,96753,32,401504,,,6/3/2024
ACTIVE,Residential,Single Family,2400000,2195000,63 Laukahi St,,Kihei,3/14/2024,6/3/2024,89,Kihei,HI,96753,32,401504,,,6/3/2024
ACTIVE,Residential,Single Family,2400000,2195000,63 Laukahi St,,Kihei,3/14/2024,6/3/2024,89,Kihei,HI,96753,32,401504,,,6/3/2024
ACTIVE,Residential,Single Family,2400000,2195000,63 Laukahi St,,Kihei,3/14/2024,6/3/2024,89,Kihei,HI,96753,32,401504,,,6/3/2024
ACTIVE,Residential,Single Family,2400000,2195000,63 Laukahi St,,Kihei,3/14/2024,6/3/2024,89,Kihei,HI,96753,32,401504,,,6/3/2024
ACTIVE,Condominium,Condo,240000,210000,3660 Lower Honoapiilani Rd,104,Napili/Kahana/Honokowai,3/16/2024,6/3/2024,87,Lahaina,HI,96761,8,401536,,,6/3/2024
ACTIVE,Condominium,Condo,240000,210000,3660 Lower Honoapiilani Rd,104,Napili/Kahana/Honokowai,3/16/2024,6/3/2024,87,Lahaina,HI,96761,8,401536,,,6/3/2024
ACTIVE,Condominium,Condo,240000,210000,3660 Lower Honoapiilani Rd,104,Napili/Kahana/Honokowai,3/16/2024,6/3/2024,87,Lahaina,HI,96761,8,401536,,,6/3/2024
ACTIVE,Condominium,Condo,240000,210000,3660 Lower Honoapiilani Rd,104,Napili/Kahana/Honokowai,3/16/2024,6/3/2024,87,Lahaina,HI,96761,8,401536,,,6/3/2024
ACTIVE,Condominium,Condo,240000,210000,3660 Lower Honoapiilani Rd,104,Napili/Kahana/Honokowai,3/16/2024,6/3/2024,87,Lahaina,HI,96761,8,401536,,,6/3/2024
ACTIVE,Condominium,Condo,240000,210000,3660 Lower Honoapiilani Rd,104,Napili/Kahana/Honokowai,3/16/2024,6/3/2024,87,Lahaina,HI,96761,8,401536,,,6/3/2024
ACTIVE,Residential,Single Family,3999000,3495000,75 E Huapala Pl,B,Lahaina,3/19/2024,6/3/2024,84,Lahaina,HI,96761,50,401564,,,6/3/2024
ACTIVE,Residential,Single Family,3999000,3495000,75 E Huapala Pl,B,Lahaina,3/19/2024,6/3/2024,84,Lahaina,HI,96761,50,401564,,,6/3/2024
ACTIVE,Residential,Single Family,3999000,3495000,75 E Huapala Pl,B,Lahaina,3/19/2024,6/3/2024,84,Lahaina,HI,96761,50,401564,,,6/3/2024
ACTIVE,Condominium,Condo,694000,659000,160 KEONEKAI Rd,7201,Kihei,3/22/2024,6/3/2024,81,Kihei,HI,96753,35,401614,,,6/3/2024
ACTIVE,Condominium,Condo,694000,659000,160 KEONEKAI Rd,7201,Kihei,3/22/2024,6/3/2024,81,Kihei,HI,96753,35,401614,,,6/3/2024
ACTIVE,Residential,Single Family,1885000,1780000,119 Ahekolo St,,Kihei,4/1/2024,6/3/2024,71,Kihei,HI,96753,45,401689,,,6/3/2024
ACTIVE,Residential,Single Family,1885000,1780000,119 Ahekolo St,,Kihei,4/1/2024,6/3/2024,71,Kihei,HI,96753,45,401689,,,6/3/2024
ACTIVE,Residential,Single Family,1885000,1780000,119 Ahekolo St,,Kihei,4/1/2024,6/3/2024,71,Kihei,HI,96753,45,401689,,,6/3/2024
ACTIVE,Residential,Single Family,1885000,1780000,119 Ahekolo St,,Kihei,4/1/2024,6/3/2024,71,Kihei,HI,96753,45,401689,,,6/3/2024
ACTIVE,Residential,Single Family,1885000,1780000,119 Ahekolo St,,Kihei,4/1/2024,6/3/2024,71,Kihei,HI,96753,45,401689,,,6/3/2024
ACTIVE,Residential,Single Family,1885000,1780000,119 Ahekolo St,,Kihei,4/1/2024,6/3/2024,71,Kihei,HI,96753,45,401689,,,6/3/2024
ACTIVE,Residential,Single Family,1885000,1780000,119 Ahekolo St,,Kihei,4/1/2024,6/3/2024,71,Kihei,HI,96753,45,401689,,,6/3/2024
ACTIVE,Condominium,Condo,1295000,1245000,101 HUI ROAD F Rd,F2,Napili/Kahana/Honokowai,4/8/2024,6/3/2024,64,Lahaina,HI,96761,42,401760,,,6/3/2024
ACTIVE,Condominium,Condo,1295000,1245000,101 HUI ROAD F Rd,F2,Napili/Kahana/Honokowai,4/8/2024,6/3/2024,64,Lahaina,HI,96761,42,401760,,,6/3/2024
ACTIVE,Residential,SF w/Det Ohana or Cottage,1798000,1798000,252 Halenani Pl,,Wailuku,4/19/2024,6/3/2024,53,Wailuku,HI,96793,29,402448,,,6/3/2024
ACTIVE,Condominium,Condo,550000,489000,715 S Kihei Rd,108,Kihei,5/4/2024,6/3/2024,38,Kihei,HI,96753,31,402052,,,6/3/2024
ACTIVE,Condominium,Condo,550000,489000,715 S Kihei Rd,108,Kihei,5/4/2024,6/3/2024,38,Kihei,HI,96753,31,402052,,,6/3/2024
ACTIVE,Condominium,Condo,550000,489000,715 S Kihei Rd,106,Kihei,5/9/2024,6/3/2024,33,Kihei,HI,96753,30,402114,,,6/3/2024
ACTIVE,Condominium,Condo,550000,489000,715 S Kihei Rd,106,Kihei,5/9/2024,6/3/2024,33,Kihei,HI,96753,30,402114,,,6/3/2024
ACTIVE,Condominium,Condo,980000,945000,2695 S Kihei Rd,7308,Kihei,5/17/2024,6/3/2024,25,Kihei,HI,96753,46,402237,,,6/3/2024
ACTIVE,Condominium,Condo,980000,945000,2695 S Kihei Rd,7308,Kihei,5/17/2024,6/3/2024,25,Kihei,HI,96753,46,402237,,,6/3/2024
ACTIVE,Condominium,Condo,1200000,1179000,66 Awela Cir,2802,Wailuku,5/21/2024,6/3/2024,21,Wailuku,HI,96793,49,402270,,,6/3/2024
ACTIVE,Condominium,Condo,1200000,1179000,66 Awela Cir,2802,Wailuku,5/21/2024,6/3/2024,21,Wailuku,HI,96793,49,402270,,,6/3/2024
ACTIVE,Residential,Single Family,1699000,1699000,128 KAHANA RIDGE Dr,,Napili/Kahana/Honokowai,6/1/2024,6/3/2024,10,Lahaina,HI,96761,15,402430,,,6/3/2024
ACTIVE,Condominium,Condo,1475000,1475000,4007 Lower Honoapiilani Rd,212,Napili/Kahana/Honokowai,6/2/2024,6/3/2024,9,Lahaina,HI,96761,49,402446,,,6/3/2024
ACTIVE,Condominium,Condo,155000,155000,1000 KAMEHAMEHA V Hwy,B118,Molokai,6/3/2024,6/3/2024,8,Kaunakakai,HI,96748,12,402437,,,6/3/2024
ACTIVE,Vacant Land,Vacant Land,199000,199000,Onioni Dr,,Molokai,6/3/2024,6/3/2024,8,Kaunakakai,HI,96748,24,402441,,,6/3/2024
ACTIVE,Residential,Single Family,1740000,1740000,543 Polulani Dr,,Wailuku,6/3/2024,6/3/2024,8,Wailuku,HI,96793,50,402431,,,6/3/2024
ACTIVE,Condominium,Condo,324000,324000,1000 KAMEHAMEHA V Hwy,319B,Molokai,6/3/2024,6/3/2024,8,Kaunakakai,HI,96748,27,402447,,,6/3/2024
ACTIVE,Condominium,Condo,1735000,1735000,3200 WAILEA ALANUI Dr,1903,Wailea/Makena,6/3/2024,6/3/2024,8,Kihei,HI,96753,43,402444,,,6/3/2024
